POST	401	/api/activities/competition/prepare-team	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/activities/competition/record-participation	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/activities/competition/recognize-achievements	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/activities/competition/register	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/activities/evaluation/approve	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/activities/competition/report-results	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/activities/evaluation/initiate	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/activities/participants/bulk-register	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/activities/evaluation/submit-assessment	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/activities/evaluation/verify-assessment	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/activities/evaluation/publish-results	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/activities/participants/withdraw	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/activities/participants/register	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/activities/planning/execute	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/activities/planning/approve-budget	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/activities/planning/review	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/activities/planning/prepare-resources	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/activities/planning/propose	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/activities/planning/schedule	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/activities/registration/complete	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/activities/registration/approve	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/activities/registration/confirm	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/activities/registration/reject	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/activities/registration/initiate	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/activities/registration/review	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/activities/schedules/bulk-create	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/activities/schedules/create	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/activities/resources/add	Missing Authorization header. Please ensure you are logged in and the token is being sent.
